,sumpri,change,id,negotiator,pridev,posdev,closer,bin2,bin23,bin34,bin4,format2,format3,priorconfi,highprior,antinumeracy,vulnerable,emerging,exporter,developed,emiter,postconfi,paris,age,male,children,education
1281,140,0.028801843,71,0,0.014285714,0.014516129,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,4,0,3,0,0,e
1282,100,0.031020408,72,0,0.03,0.001020408,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,5,0,23,1,0,d
1283,225,0.042222222,73,0,0.172222222,0.13,1,0,0,0,1,1,0,6,1,1,0,0,0,0,0,6,0,24,1,0,d
1284,150,0.107142857,74,0,0.45,0.557142857,0,0,0,0,1,1,0,4,0,0,1,0,0,0,0,4,0,23,0,0,d
1285,118,0.0099147,75,0,0.007627119,0.002287582,1,0,0,0,1,1,0,5,1,0,0,0,1,0,0,6,0,24,1,0,d
1286,100,0.15,76,0,0.15,0,1,0,0,0,1,0,1,5,1,0,0,0,0,0,0,6,0,31,1,0,e
1287,177,0.026957224,77,0,0.091242938,0.064285714,1,0,0,0,1,0,1,4,0,1,0,1,1,0,1,4,0,24,0,0,d
1288,100,0,78,0,0.05,0.05,0,0,0,0,1,0,1,5,1,0,0,1,0,0,0,5,0,23,0,0,d
1289,159,0.027611597,79,0,0.044339623,0.07195122,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,4,0,24,0,0,e
1290,168,0.042989418,80,0,0.039285714,0.003703704,1,0,0,0,1,0,1,6,1,1,0,0,1,0,0,6,0,26,1,0,e
1291,210,0.131868132,81,0,0.235714286,0.103846154,1,0,0,0,1,0,1,3,0,1,0,0,0,1,0,3,0,24,0,0,d
1292,169,0.135506634,82,0,0.097928994,0.03757764,1,0,0,0,1,0,1,5,1,1,0,0,1,1,1,6,0,24,1,0,d
1293,145,0.06661442,83,0,0.087931034,0.154545455,0,0,0,0,1,0,1,3,0,0,0,0,1,1,1,3,0,24,0,0,d
1294,121,0.207427142,84,0,0.321900826,0.114473684,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,4,0,24,0,0,d
1295,180,0.3852657,85,0,0.422222222,0.036956522,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,23,0,0,d
1296,102,0.081432573,86,0,0.195098039,0.276530612,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,g
1297,150,0.113043478,87,0,0.15,0.036956522,1,0,0,0,1,0,1,5,1,0,1,0,0,0,0,6,0,21,1,0,d
1298,230,0.133779264,88,0,0.123913043,0.257692308,0,0,0,0,1,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,e
1299,94,0.312765957,89,0,0.662765957,0.35,1,0,0,0,1,0,1,5,1,0,0,1,0,0,0,6,0,24,1,NA,d
1300,215,0.181276088,90,0,0.18255814,0.001282051,1,0,0,0,1,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,d
1301,164,0.035365854,91,0,0.114634146,0.15,0,0,0,0,1,0,1,2,0,1,0,1,1,0,1,3,0,26,0,0,d
1302,178,0.020916934,92,0,0.073595506,0.052678571,1,0,0,0,1,0,1,4,0,1,0,0,0,0,1,3,0,24,0,0,d
1303,150,0.117948718,93,0,0.183333333,0.065384615,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,4,0,22,1,0,d
1304,105,0.19047619,94,0,0.426190476,0.235714286,1,0,0,0,1,0,1,5,1,0,0,1,0,0,0,5,0,22,0,0,d
1305,165,0.045454545,95,0,0.040909091,0.004545455,1,0,0,0,1,0,1,5,1,1,0,1,0,0,0,5,0,23,1,0,d
1306,100,0.05,96,0,0.05,0.1,0,0,0,0,1,0,1,5,1,0,0,1,0,1,0,6,0,24,1,0,d
1307,100,0.0125,97,0,0,0.0125,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,6,0,24,1,0,d
1308,117,0.00302549,98,0,0.035470085,0.038495575,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,6,0,43,0,2,g
1309,100,0,99,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,1,1,4,0,28,0,0,d
1310,90,0.005555556,100,0,0.005555556,0,1,0,0,0,1,0,1,5,1,0,0,0,0,0,0,6,0,46,1,NA,g
1311,145,0.169761273,101,0,0.087931034,0.257692308,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0,4,0,22,0,0,e
1312,203,0.035707629,102,0,0.083004926,0.047297297,1,0,0,0,1,0,1,5,1,1,0,0,0,0,0,6,0,24,0,0,e
1313,100,0.00030303,103,0,0.02,0.01969697,1,0,0,0,1,0,1,5,1,0,0,1,1,0,1,3,0,23,0,0,d
1314,240,0.048958333,104,0,0.295833333,0.246875,1,0,0,0,1,0,1,5,1,1,0,0,0,1,0,2,0,24,0,0,d
1315,100,0.071875,105,0,0.1,0.028125,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,4,0,23,1,0,d
1316,170,0.00893522,106,0,0.067647059,0.076582278,0,0,0,0,1,0,1,3,0,1,0,0,1,1,0,4,0,5,0,0,d
1317,91,0.076614974,107,0,0.312637363,0.389252336,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,5,0,23,1,0,d
1318,177,0.270762712,108,0,0.362429379,0.091666667,1,0,0,0,1,0,1,6,1,1,1,0,0,0,0,4,0,28,0,1,d
1319,201,0.228577393,109,0,0.248507463,0.01993007,1,0,0,0,1,0,1,4,0,1,0,0,0,0,1,5,0,23,1,0,d
1320,240,0.20806962,110,0,0.179166667,0.028902954,1,0,0,0,1,0,1,3,0,1,0,0,0,0,0,4,0,24,0,NA,e
1321,165,0.003787879,111,0,0.071212121,0.075,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,4,0,25,0,0,d
1322,100,0.066666667,112,0,0.1,0.033333333,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,6,0,25,0,0,d
1323,170,0.009803922,113,0,0.126470588,0.116666667,1,0,0,0,1,0,1,5,1,1,0,0,0,0,0,5,0,47,1,2,g
1324,NA,NA,114,0,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,
